cuda:2 [4, 70, 0, 0, 6, 190, 101, 10, 2, 6, 0, 27, 0, 231, 30, 623, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 102, 115, 0, 0, 5, 1, 106, 1, 345, 0, 1, 1, 0, 0, 33, 2, 6, 1, 43, 0, 0, 11, 0, 15, 81, 0, 23, 0, 55, 5, 44, 0, 21, 600, 143, 0, 10]
cuda:3 [1, 63, 1, 1, 3, 28, 86, 8, 1, 6, 0, 3, 1, 228, 21, 380, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 129, 67, 0, 0, 5, 0, 82, 1, 170, 0, 0, 0, 0, 0, 19, 0, 2, 0, 48, 1, 0, 16, 0, 8, 81, 0, 11, 0, 35, 0, 36, 0, 27, 351, 122, 0, 5]
cuda:1 [1, 82, 1, 2, 7, 134, 112, 8, 5, 7, 0, 14, 0, 296, 23, 593, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 132, 102, 0, 0, 9, 0, 125, 3, 306, 0, 0, 0, 0, 1, 26, 5, 7, 1, 43, 1, 0, 6, 0, 24, 106, 0, 15, 0, 56, 0, 66, 0, 25, 513, 177, 0, 33]
cuda:1 [3, 120, 1, 0, 6, 134, 66, 12, 4, 7, 0, 15, 0, 281, 7, 612, 0, 0, 0, 0, 0, 5, 4, 7, 8, 1, 0, 163, 111, 0, 0, 17, 0, 166, 3, 203, 0, 0, 9, 1, 0, 29, 8, 6, 4, 16, 1, 1, 30, 0, 8, 177, 0, 20, 1, 58, 2, 63, 0, 1, 534, 116, 0, 31]
cuda:3 [0, 92, 1, 0, 10, 25, 58, 8, 0, 5, 0, 5, 0, 179, 5, 358, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 113, 60, 0, 0, 5, 0, 183, 0, 188, 1, 0, 1, 0, 0, 18, 3, 2, 1, 10, 0, 0, 25, 0, 4, 128, 0, 10, 0, 65, 0, 37, 0, 0, 375, 63, 0, 8]
cuda:2 [4, 95, 1, 1, 7, 228, 61, 13, 1, 3, 1, 9, 0, 212, 8, 606, 0, 1, 0, 0, 0, 2, 0, 2, 1, 0, 0, 118, 82, 0, 0, 5, 0, 162, 1, 300, 1, 0, 3, 1, 3, 37, 2, 4, 5, 18, 0, 1, 35, 0, 8, 169, 0, 31, 0, 54, 6, 54, 0, 2, 603, 102, 0, 9]
cuda:3 [9, 94, 4, 0, 3, 30, 12, 11, 1, 4, 0, 9, 0, 174, 20, 260, 0, 1, 0, 0, 0, 17, 0, 3, 2, 0, 0, 121, 66, 0, 0, 7, 0, 128, 0, 182, 4, 0, 2, 2, 2, 18, 9, 6, 6, 3, 0, 2, 39, 0, 1, 209, 0, 6, 0, 52, 4, 30, 0, 3, 403, 79, 0, 10]
cuda:2 [8, 103, 5, 2, 2, 133, 20, 9, 2, 1, 0, 13, 2, 240, 19, 460, 1, 0, 0, 0, 0, 19, 0, 6, 0, 0, 1, 148, 87, 0, 0, 8, 0, 126, 10, 307, 5, 0, 1, 9, 0, 36, 18, 40, 17, 1, 0, 1, 42, 0, 8, 253, 0, 11, 0, 58, 8, 63, 1, 5, 644, 117, 0, 2]
cuda:1 [20, 219, 6, 1, 4, 97, 33, 13, 1, 7, 1, 9, 1, 287, 20, 399, 0, 0, 0, 0, 0, 26, 5, 9, 3, 0, 2, 168, 82, 0, 1, 25, 0, 146, 6, 224, 5, 0, 20, 8, 1, 34, 17, 6, 4, 6, 0, 0, 58, 0, 1, 287, 0, 9, 0, 81, 4, 63, 0, 2, 504, 95, 0, 52]
cuda:3 [14, 104, 4, 2, 4, 39, 8, 5, 0, 3, 0, 14, 0, 172, 11, 234, 1, 1, 0, 0, 0, 66, 3, 1, 1, 0, 0, 109, 62, 0, 0, 11, 0, 148, 1, 110, 12, 0, 6, 0, 0, 16, 55, 3, 2, 0, 0, 0, 28, 0, 0, 193, 0, 5, 0, 79, 34, 37, 1, 0, 358, 81, 0, 10]
cuda:1 [39, 169, 6, 1, 5, 75, 16, 6, 0, 1, 0, 20, 0, 256, 4, 481, 0, 3, 2, 5, 0, 44, 15, 1, 16, 0, 0, 121, 88, 2, 0, 15, 0, 164, 2, 155, 19, 0, 11, 4, 3, 74, 82, 7, 26, 0, 0, 6, 39, 0, 5, 255, 4, 1, 0, 121, 40, 56, 0, 1, 499, 94, 0, 13]
cuda:2 [35, 160, 4, 3, 2, 79, 13, 9, 1, 3, 1, 20, 0, 260, 8, 415, 2, 1, 0, 0, 0, 60, 2, 5, 0, 0, 0, 123, 85, 0, 0, 8, 0, 161, 16, 212, 19, 2, 23, 10, 1, 27, 68, 27, 30, 1, 0, 0, 46, 0, 3, 239, 0, 9, 0, 93, 36, 60, 2, 5, 552, 105, 0, 26]
cuda:3 [49, 97, 0, 8, 1, 51, 6, 5, 0, 3, 2, 33, 2, 175, 6, 208, 0, 5, 0, 0, 0, 51, 5, 0, 3, 0, 0, 73, 74, 0, 2, 13, 0, 134, 0, 19, 41, 0, 9, 1, 0, 15, 57, 1, 7, 0, 0, 0, 41, 0, 0, 221, 0, 3, 0, 66, 88, 46, 2, 1, 325, 80, 0, 19]
cuda:1 [43, 172, 1, 17, 1, 60, 7, 11, 0, 3, 7, 37, 1, 266, 8, 396, 3, 7, 0, 10, 0, 52, 11, 4, 13, 1, 5, 109, 72, 2, 3, 20, 0, 132, 4, 94, 33, 1, 10, 3, 0, 61, 74, 11, 32, 3, 0, 1, 55, 2, 6, 296, 4, 3, 1, 87, 105, 80, 4, 1, 493, 112, 0, 22]
cuda:2 [77, 165, 1, 13, 1, 24, 12, 17, 0, 3, 2, 25, 4, 249, 7, 370, 0, 5, 0, 0, 0, 59, 11, 1, 6, 1, 0, 85, 108, 0, 1, 14, 0, 207, 0, 52, 56, 0, 8, 1, 0, 38, 64, 7, 22, 1, 0, 0, 52, 3, 0, 271, 0, 2, 0, 143, 161, 83, 4, 1, 508, 111, 0, 16]
cuda:3 [30, 97, 0, 16, 0, 37, 2, 9, 0, 7, 25, 31, 9, 174, 4, 229, 0, 3, 1, 0, 0, 55, 2, 1, 3, 0, 0, 50, 68, 1, 1, 8, 0, 151, 1, 15, 29, 0, 8, 0, 0, 23, 53, 2, 9, 1, 0, 0, 16, 0, 1, 233, 1, 0, 0, 59, 124, 36, 5, 0, 314, 89, 0, 15]
cuda:1 [59, 150, 0, 36, 2, 44, 3, 9, 0, 9, 55, 49, 15, 272, 2, 351, 2, 6, 0, 2, 0, 54, 10, 9, 18, 0, 0, 66, 96, 0, 0, 19, 3, 172, 1, 24, 46, 1, 11, 3, 0, 41, 84, 6, 22, 2, 0, 0, 33, 0, 2, 349, 3, 2, 1, 78, 162, 72, 3, 1, 445, 145, 0, 22]
cuda:2 [47, 121, 0, 36, 3, 28, 3, 13, 1, 4, 51, 40, 14, 268, 7, 388, 1, 5, 1, 0, 0, 70, 17, 3, 11, 2, 1, 51, 104, 1, 2, 13, 5, 185, 0, 36, 45, 0, 4, 1, 0, 36, 85, 6, 19, 2, 1, 1, 44, 14, 2, 325, 1, 2, 0, 80, 149, 61, 3, 0, 527, 124, 0, 8]
cuda:1 [64, 153, 0, 7, 0, 43, 2, 8, 0, 3, 109, 52, 14, 251, 10, 373, 6, 8, 3, 3, 0, 66, 16, 9, 14, 6, 1, 35, 93, 0, 0, 23, 0, 173, 0, 39, 54, 0, 7, 2, 0, 54, 88, 3, 37, 4, 5, 3, 56, 1, 0, 304, 8, 1, 3, 64, 133, 54, 3, 1, 448, 137, 0, 18]
cuda:3 [49, 92, 0, 15, 0, 31, 1, 6, 0, 2, 69, 32, 12, 160, 8, 253, 1, 4, 1, 0, 0, 55, 4, 5, 5, 0, 3, 16, 75, 0, 0, 15, 2, 134, 0, 11, 43, 1, 5, 0, 1, 24, 46, 2, 9, 2, 5, 1, 22, 0, 0, 207, 3, 1, 3, 35, 98, 52, 1, 1, 306, 108, 0, 11]
cuda:2 [56, 127, 0, 12, 2, 69, 6, 6, 0, 8, 71, 45, 20, 218, 14, 416, 6, 10, 0, 0, 0, 62, 8, 10, 10, 10, 1, 20, 140, 8, 0, 36, 1, 171, 0, 40, 88, 0, 21, 2, 2, 55, 76, 3, 25, 3, 3, 3, 45, 9, 2, 260, 9, 1, 1, 51, 116, 60, 2, 5, 458, 131, 0, 38]
cuda:2 [60, 112, 0, 4, 1, 30, 5, 4, 0, 16, 80, 41, 29, 214, 48, 429, 11, 4, 12, 2, 0, 75, 14, 3, 8, 10, 0, 23, 130, 0, 1, 19, 33, 190, 0, 17, 38, 0, 7, 6, 0, 63, 86, 1, 21, 2, 0, 3, 34, 10, 1, 260, 3, 8, 2, 74, 137, 58, 0, 1, 462, 160, 0, 10]
cuda:3 [41, 88, 0, 1, 1, 31, 2, 4, 0, 5, 69, 40, 13, 148, 35, 237, 0, 8, 10, 0, 0, 64, 3, 3, 4, 11, 1, 13, 87, 0, 0, 17, 28, 125, 0, 8, 31, 0, 1, 0, 1, 22, 70, 1, 12, 0, 3, 1, 22, 0, 3, 220, 2, 2, 0, 34, 86, 43, 0, 0, 288, 106, 0, 3]
cuda:1 [62, 117, 0, 4, 3, 43, 8, 3, 0, 10, 93, 52, 31, 208, 45, 390, 19, 3, 18, 3, 0, 72, 15, 11, 24, 14, 2, 30, 119, 0, 0, 21, 39, 171, 0, 21, 27, 0, 11, 5, 0, 50, 89, 1, 45, 7, 4, 9, 38, 4, 2, 290, 12, 4, 17, 50, 130, 65, 3, 0, 402, 139, 0, 17]
cuda:3 [58, 82, 0, 1, 0, 21, 0, 4, 0, 7, 60, 35, 30, 128, 50, 254, 0, 2, 25, 1, 0, 45, 3, 6, 3, 26, 0, 6, 82, 0, 0, 6, 94, 137, 0, 8, 9, 0, 6, 0, 0, 24, 49, 2, 5, 1, 4, 1, 12, 0, 1, 226, 0, 5, 0, 40, 93, 40, 1, 0, 226, 124, 2, 3]
cuda:2 [43, 93, 0, 2, 1, 40, 2, 6, 1, 13, 63, 43, 39, 169, 96, 435, 24, 7, 30, 2, 0, 90, 9, 4, 15, 39, 0, 22, 120, 1, 1, 8, 107, 176, 0, 18, 19, 4, 22, 3, 1, 48, 70, 8, 30, 4, 5, 3, 23, 12, 0, 280, 12, 16, 7, 53, 116, 71, 0, 1, 355, 177, 0, 13]
cuda:1 [45, 102, 1, 1, 0, 40, 4, 6, 0, 16, 79, 38, 38, 170, 85, 367, 2, 5, 39, 3, 1, 87, 15, 8, 15, 48, 0, 26, 129, 0, 1, 14, 103, 206, 0, 22, 14, 0, 16, 2, 1, 51, 55, 7, 14, 7, 2, 8, 26, 1, 0, 287, 16, 11, 1, 60, 149, 73, 2, 0, 374, 170, 2, 7]
cuda:1 [34, 104, 0, 0, 0, 37, 1, 7, 0, 14, 24, 7, 74, 171, 119, 395, 3, 4, 16, 9, 0, 106, 15, 33, 11, 63, 0, 12, 121, 0, 1, 3, 111, 213, 0, 15, 4, 0, 31, 4, 2, 45, 59, 2, 10, 9, 1, 7, 33, 0, 2, 317, 10, 11, 2, 73, 112, 72, 1, 1, 305, 228, 6, 2]
cuda:3 [20, 78, 0, 0, 0, 29, 0, 9, 0, 4, 17, 9, 40, 98, 103, 245, 0, 3, 17, 0, 1, 71, 0, 15, 0, 50, 0, 10, 86, 0, 0, 2, 81, 172, 0, 11, 1, 0, 14, 2, 2, 23, 35, 1, 2, 0, 1, 1, 13, 0, 1, 218, 0, 18, 0, 29, 91, 48, 1, 0, 206, 167, 2, 1]
cuda:2 [39, 112, 1, 1, 0, 41, 0, 11, 0, 15, 8, 6, 57, 153, 140, 368, 2, 3, 20, 1, 0, 95, 10, 24, 2, 73, 0, 20, 134, 1, 3, 4, 99, 247, 0, 7, 2, 0, 29, 0, 2, 36, 65, 2, 11, 5, 2, 5, 24, 2, 2, 337, 9, 17, 0, 58, 138, 81, 2, 0, 323, 215, 6, 2]
cuda:1 [64, 122, 3, 2, 0, 47, 0, 11, 0, 9, 11, 3, 32, 166, 195, 422, 8, 4, 8, 5, 0, 114, 8, 37, 14, 71, 1, 9, 124, 0, 0, 4, 19, 195, 0, 11, 1, 0, 43, 0, 3, 37, 38, 14, 22, 9, 7, 8, 34, 9, 6, 280, 9, 17, 1, 67, 11, 94, 1, 0, 285, 339, 15, 3]
cuda:2 [70, 100, 4, 2, 2, 17, 1, 11, 1, 16, 6, 5, 37, 156, 164, 528, 7, 6, 4, 9, 0, 112, 6, 27, 9, 76, 2, 11, 95, 1, 7, 5, 26, 169, 0, 28, 1, 9, 16, 1, 2, 33, 38, 7, 81, 5, 6, 13, 8, 43, 4, 253, 9, 10, 1, 39, 10, 58, 1, 3, 288, 389, 20, 4]
cuda:3 [45, 85, 2, 1, 0, 31, 0, 14, 0, 9, 6, 2, 21, 121, 135, 265, 4, 1, 6, 0, 0, 79, 3, 18, 3, 62, 0, 7, 73, 0, 0, 3, 24, 150, 0, 7, 0, 0, 15, 0, 2, 25, 31, 12, 8, 2, 3, 2, 7, 4, 4, 208, 7, 11, 2, 31, 6, 58, 0, 1, 199, 222, 11, 0]
cuda:3 [67, 95, 7, 0, 1, 39, 0, 11, 0, 84, 0, 1, 11, 129, 114, 261, 0, 0, 3, 1, 0, 91, 1, 24, 0, 55, 6, 2, 55, 0, 1, 0, 20, 185, 1, 9, 0, 0, 20, 0, 3, 15, 19, 11, 7, 0, 13, 0, 7, 0, 4, 192, 0, 7, 0, 35, 2, 65, 1, 1, 218, 148, 4, 2]
cuda:2 [69, 151, 6, 3, 0, 47, 1, 11, 1, 106, 3, 2, 24, 184, 175, 409, 5, 0, 3, 2, 0, 123, 7, 21, 11, 91, 8, 17, 84, 3, 8, 4, 29, 226, 0, 21, 3, 3, 47, 0, 3, 40, 26, 18, 30, 2, 14, 11, 14, 4, 9, 238, 8, 14, 0, 67, 3, 82, 3, 1, 347, 210, 13, 7]
cuda:1 [66, 133, 5, 1, 0, 65, 0, 11, 1, 113, 5, 0, 40, 182, 176, 433, 2, 0, 8, 5, 0, 116, 7, 25, 18, 63, 7, 18, 100, 0, 5, 1, 34, 211, 1, 13, 10, 0, 58, 1, 2, 35, 24, 18, 28, 10, 16, 5, 20, 4, 8, 291, 8, 12, 1, 51, 2, 91, 2, 0, 277, 216, 10, 7]
cuda:2 [94, 161, 30, 1, 1, 61, 0, 4, 1, 184, 5, 1, 19, 166, 101, 436, 7, 1, 6, 3, 0, 100, 10, 9, 7, 80, 10, 13, 111, 0, 6, 7, 18, 286, 2, 8, 15, 4, 35, 1, 1, 52, 12, 29, 26, 6, 19, 8, 11, 6, 11, 245, 0, 16, 3, 57, 0, 67, 0, 1, 336, 153, 7, 2]
cuda:1 [107, 134, 21, 4, 2, 78, 2, 8, 5, 177, 2, 0, 33, 182, 96, 445, 4, 1, 8, 6, 0, 93, 7, 15, 21, 74, 3, 15, 81, 0, 7, 7, 19, 266, 0, 15, 12, 1, 34, 1, 5, 40, 12, 24, 31, 20, 18, 8, 16, 3, 8, 248, 4, 11, 6, 53, 7, 61, 2, 0, 324, 174, 4, 7]
cuda:3 [86, 104, 7, 2, 0, 11, 0, 5, 0, 135, 4, 0, 24, 137, 75, 268, 0, 1, 3, 1, 0, 60, 2, 12, 0, 50, 4, 5, 72, 0, 0, 1, 14, 218, 0, 6, 3, 3, 20, 0, 4, 22, 3, 20, 12, 5, 23, 0, 2, 0, 10, 198, 2, 4, 1, 27, 0, 57, 0, 0, 201, 116, 4, 4]
cuda:1 [95, 151, 19, 2, 0, 44, 1, 3, 0, 124, 0, 0, 29, 201, 52, 435, 0, 0, 15, 0, 0, 54, 4, 1, 30, 66, 8, 16, 107, 0, 0, 7, 15, 286, 0, 18, 14, 7, 23, 3, 3, 39, 10, 17, 31, 0, 29, 12, 0, 6, 23, 276, 6, 5, 1, 75, 14, 54, 0, 5, 440, 186, 2, 8]
cuda:3 [55, 125, 11, 0, 0, 16, 1, 3, 0, 91, 1, 3, 15, 128, 59, 255, 2, 0, 2, 0, 0, 44, 9, 3, 19, 47, 6, 11, 97, 0, 0, 2, 19, 261, 1, 10, 7, 3, 17, 0, 3, 23, 8, 7, 7, 0, 23, 1, 6, 3, 16, 187, 9, 9, 0, 31, 5, 38, 0, 1, 237, 105, 1, 5]
cuda:2 [82, 159, 21, 1, 0, 42, 2, 4, 1, 122, 0, 2, 20, 160, 81, 414, 0, 1, 5, 9, 0, 49, 7, 3, 8, 65, 8, 18, 126, 0, 3, 5, 11, 333, 0, 13, 12, 11, 24, 0, 3, 46, 13, 12, 47, 18, 32, 12, 8, 1, 18, 314, 5, 7, 2, 48, 10, 51, 1, 6, 413, 174, 1, 8]
cuda:3 [51, 127, 15, 0, 0, 36, 2, 0, 1, 39, 0, 4, 22, 127, 48, 242, 0, 1, 1, 0, 0, 34, 6, 1, 11, 24, 7, 18, 103, 0, 0, 4, 36, 198, 1, 18, 25, 15, 14, 3, 2, 22, 6, 9, 25, 4, 37, 10, 2, 4, 16, 170, 4, 5, 1, 30, 10, 44, 0, 2, 294, 114, 0, 3]
cuda:2 [69, 132, 24, 0, 0, 61, 6, 4, 3, 78, 1, 5, 18, 135, 41, 506, 6, 0, 3, 1, 2, 41, 13, 10, 18, 30, 8, 18, 141, 0, 13, 11, 33, 232, 2, 45, 37, 20, 25, 6, 3, 37, 17, 13, 100, 8, 44, 19, 9, 12, 19, 214, 4, 6, 2, 46, 21, 57, 0, 8, 492, 130, 2, 11]
cuda:1 [80, 193, 15, 3, 0, 41, 2, 4, 0, 93, 1, 1, 15, 200, 69, 400, 4, 1, 0, 0, 0, 38, 2, 6, 28, 39, 6, 22, 140, 0, 0, 9, 39, 252, 0, 19, 23, 10, 38, 2, 3, 32, 32, 8, 28, 4, 52, 15, 3, 9, 27, 227, 6, 8, 0, 70, 15, 68, 0, 11, 510, 142, 0, 7]
cuda:3 [48, 122, 11, 0, 1, 20, 4, 2, 0, 32, 0, 3, 16, 139, 18, 254, 0, 0, 0, 0, 0, 39, 5, 4, 9, 12, 1, 39, 93, 0, 0, 4, 63, 175, 0, 21, 11, 2, 31, 2, 1, 25, 14, 10, 12, 2, 32, 7, 2, 2, 24, 171, 2, 12, 0, 36, 1, 44, 0, 4, 381, 83, 0, 2]
cuda:2 [72, 163, 13, 0, 1, 37, 3, 7, 0, 40, 0, 4, 19, 189, 14, 395, 5, 2, 1, 1, 0, 41, 9, 8, 7, 14, 1, 63, 180, 0, 0, 10, 78, 210, 1, 41, 26, 13, 46, 6, 2, 44, 18, 8, 58, 15, 55, 14, 8, 4, 25, 226, 1, 22, 4, 61, 15, 65, 0, 2, 549, 149, 1, 6]
cuda:1 [52, 173, 9, 0, 0, 45, 3, 4, 0, 47, 1, 1, 16, 238, 23, 422, 2, 0, 3, 4, 0, 40, 7, 7, 23, 17, 1, 44, 168, 0, 3, 10, 64, 202, 1, 29, 28, 9, 41, 3, 3, 28, 22, 11, 45, 13, 60, 9, 6, 7, 20, 226, 5, 17, 2, 55, 6, 66, 0, 8, 574, 146, 0, 3]
cuda:3 [30, 103, 10, 0, 2, 27, 3, 2, 0, 15, 1, 1, 3, 140, 9, 224, 0, 0, 1, 1, 0, 18, 3, 3, 7, 4, 3, 62, 129, 0, 0, 6, 96, 188, 1, 27, 9, 5, 21, 1, 5, 14, 12, 5, 22, 4, 41, 13, 2, 3, 22, 155, 1, 24, 1, 35, 4, 50, 1, 1, 368, 105, 0, 5]
cuda:1 [63, 141, 23, 0, 1, 37, 4, 2, 0, 17, 1, 1, 6, 228, 4, 371, 2, 1, 1, 2, 0, 28, 13, 7, 22, 7, 1, 79, 207, 0, 1, 5, 91, 200, 2, 50, 18, 20, 35, 1, 3, 46, 32, 5, 40, 9, 65, 14, 6, 9, 27, 225, 3, 28, 3, 60, 7, 76, 0, 4, 567, 144, 0, 7]
cuda:2 [51, 113, 36, 1, 1, 41, 1, 3, 0, 16, 1, 1, 3, 173, 7, 508, 9, 2, 1, 5, 2, 17, 13, 4, 14, 11, 1, 70, 154, 1, 13, 20, 92, 197, 3, 59, 17, 43, 32, 2, 5, 30, 24, 19, 104, 5, 50, 30, 4, 14, 20, 198, 2, 20, 9, 52, 3, 77, 0, 5, 518, 135, 1, 9]
cuda:2 [79, 133, 25, 0, 0, 39, 3, 1, 0, 15, 0, 4, 5, 210, 3, 383, 10, 0, 3, 6, 0, 27, 12, 7, 6, 16, 0, 107, 179, 0, 5, 7, 95, 193, 6, 42, 10, 15, 35, 1, 6, 35, 47, 21, 41, 3, 57, 8, 2, 19, 17, 249, 3, 23, 1, 55, 5, 78, 1, 0, 555, 144, 5, 15]
cuda:3 [46, 103, 16, 0, 0, 12, 0, 0, 0, 2, 1, 0, 3, 162, 0, 225, 0, 0, 2, 4, 0, 30, 3, 2, 4, 4, 1, 74, 136, 0, 0, 1, 100, 166, 1, 12, 7, 6, 19, 1, 5, 20, 26, 7, 14, 3, 44, 7, 0, 1, 7, 169, 0, 15, 0, 37, 0, 56, 1, 0, 383, 106, 0, 4]
cuda:1 [37, 135, 29, 1, 3, 67, 2, 1, 0, 7, 0, 2, 4, 216, 1, 441, 2, 1, 9, 12, 0, 26, 18, 6, 60, 16, 0, 85, 196, 1, 2, 17, 74, 123, 4, 24, 11, 18, 13, 4, 9, 28, 33, 11, 129, 31, 48, 18, 15, 7, 15, 208, 16, 30, 10, 46, 3, 47, 0, 0, 517, 157, 0, 26]
cuda:3 [44, 112, 21, 0, 0, 6, 4, 0, 0, 4, 0, 2, 7, 164, 0, 240, 0, 0, 2, 5, 0, 18, 1, 1, 5, 20, 0, 78, 114, 0, 0, 2, 85, 134, 6, 16, 3, 4, 4, 0, 7, 19, 32, 13, 9, 2, 61, 2, 3, 0, 10, 165, 0, 12, 0, 34, 0, 56, 0, 0, 424, 91, 0, 6]
cuda:2 [68, 154, 14, 0, 0, 20, 3, 0, 0, 4, 0, 4, 4, 251, 1, 348, 3, 0, 0, 12, 0, 26, 6, 2, 9, 19, 0, 131, 201, 0, 1, 3, 111, 194, 5, 26, 5, 7, 23, 1, 13, 36, 48, 18, 29, 6, 59, 5, 4, 5, 9, 244, 4, 23, 1, 62, 3, 78, 0, 1, 611, 147, 1, 9]
cuda:1 [43, 117, 21, 0, 2, 48, 7, 0, 0, 9, 2, 1, 1, 200, 1, 521, 5, 1, 6, 14, 0, 17, 18, 1, 95, 17, 0, 91, 136, 1, 0, 10, 71, 127, 4, 44, 3, 16, 8, 0, 5, 13, 35, 12, 175, 14, 46, 6, 12, 12, 8, 176, 32, 16, 5, 51, 1, 54, 0, 1, 599, 130, 0, 11]
cuda:3 [32, 142, 23, 1, 1, 35, 1, 0, 0, 0, 0, 3, 0, 204, 1, 221, 1, 0, 1, 4, 0, 7, 5, 4, 8, 21, 0, 71, 110, 0, 0, 1, 84, 118, 9, 10, 0, 3, 12, 0, 29, 23, 28, 9, 18, 2, 52, 0, 2, 7, 6, 143, 2, 14, 0, 27, 0, 49, 1, 0, 394, 102, 0, 7]
cuda:1 [50, 135, 32, 1, 0, 58, 17, 0, 0, 3, 0, 9, 1, 216, 0, 479, 10, 1, 1, 31, 0, 13, 5, 6, 55, 29, 0, 83, 121, 0, 0, 4, 60, 114, 9, 31, 3, 10, 29, 3, 29, 17, 38, 6, 166, 10, 52, 10, 4, 27, 4, 159, 21, 13, 5, 52, 0, 56, 1, 2, 643, 111, 0, 27]
cuda:2 [43, 147, 39, 0, 0, 62, 7, 0, 0, 1, 0, 7, 5, 251, 0, 490, 2, 4, 2, 8, 5, 14, 7, 5, 12, 27, 1, 80, 159, 10, 16, 8, 85, 132, 6, 30, 4, 36, 7, 1, 28, 30, 37, 10, 109, 7, 74, 9, 7, 5, 3, 153, 3, 19, 1, 57, 1, 62, 7, 0, 594, 122, 0, 21]
cuda:2 [78, 180, 35, 0, 2, 26, 21, 0, 0, 10, 1, 5, 6, 268, 0, 385, 8, 1, 0, 27, 0, 10, 11, 3, 14, 17, 0, 79, 151, 1, 3, 2, 82, 162, 5, 30, 2, 12, 16, 0, 35, 28, 27, 7, 42, 1, 75, 6, 2, 13, 3, 188, 5, 39, 1, 59, 6, 76, 0, 0, 657, 141, 0, 8]
cuda:3 [51, 160, 28, 0, 0, 19, 7, 0, 0, 3, 0, 0, 1, 224, 0, 233, 1, 0, 1, 15, 0, 7, 2, 0, 6, 8, 0, 54, 125, 0, 0, 5, 77, 117, 1, 12, 0, 1, 9, 0, 22, 15, 18, 3, 17, 1, 44, 0, 2, 0, 1, 121, 0, 16, 0, 48, 0, 35, 1, 1, 466, 66, 0, 4]
cuda:1 [41, 139, 48, 0, 0, 78, 7, 0, 0, 10, 0, 30, 1, 196, 0, 439, 9, 0, 1, 32, 0, 10, 1, 3, 51, 30, 0, 66, 112, 0, 2, 5, 53, 92, 3, 36, 2, 13, 67, 3, 26, 32, 39, 5, 190, 16, 45, 14, 8, 29, 4, 138, 25, 29, 1, 42, 4, 47, 0, 3, 624, 135, 0, 36]
cuda:3 [47, 164, 49, 0, 0, 41, 10, 0, 0, 0, 0, 0, 1, 206, 0, 248, 0, 0, 1, 19, 0, 9, 3, 0, 8, 10, 0, 48, 105, 0, 0, 4, 62, 98, 0, 12, 3, 0, 5, 0, 26, 15, 18, 7, 10, 0, 46, 2, 0, 0, 1, 124, 0, 23, 0, 43, 2, 28, 0, 0, 451, 85, 0, 14]
cuda:2 [88, 222, 85, 0, 0, 38, 21, 0, 0, 2, 0, 4, 7, 302, 0, 346, 1, 0, 2, 45, 0, 10, 2, 0, 13, 8, 0, 93, 144, 0, 0, 3, 68, 144, 0, 18, 1, 3, 8, 1, 38, 28, 18, 9, 26, 0, 69, 1, 0, 2, 0, 213, 5, 27, 0, 57, 3, 74, 2, 3, 630, 154, 0, 34]
cuda:1 [56, 150, 58, 0, 2, 50, 30, 0, 0, 8, 0, 20, 2, 193, 0, 409, 6, 1, 1, 37, 1, 12, 1, 3, 78, 52, 0, 88, 119, 1, 1, 3, 43, 94, 0, 26, 2, 10, 65, 1, 23, 27, 13, 11, 195, 11, 30, 9, 2, 22, 1, 150, 47, 33, 5, 36, 3, 47, 0, 9, 633, 108, 0, 34]
cuda:3 [89, 168, 53, 0, 1, 30, 19, 1, 0, 2, 0, 0, 2, 170, 0, 245, 0, 0, 0, 16, 0, 4, 2, 2, 5, 5, 0, 56, 111, 0, 0, 0, 40, 138, 0, 8, 1, 3, 1, 0, 34, 18, 9, 9, 5, 0, 27, 0, 0, 0, 0, 151, 0, 37, 0, 34, 0, 47, 0, 0, 413, 81, 0, 11]
cuda:2 [93, 268, 98, 1, 3, 38, 36, 0, 0, 4, 0, 0, 0, 303, 0, 360, 0, 0, 0, 31, 0, 17, 3, 2, 9, 4, 0, 68, 174, 0, 0, 3, 48, 148, 2, 19, 1, 5, 5, 0, 33, 38, 13, 9, 15, 2, 33, 0, 0, 0, 0, 192, 3, 59, 0, 70, 0, 69, 0, 0, 615, 150, 0, 28]
cuda:1 [70, 173, 61, 0, 0, 36, 52, 0, 0, 5, 2, 37, 1, 204, 0, 421, 13, 0, 1, 28, 0, 16, 2, 9, 85, 59, 0, 75, 115, 0, 0, 3, 35, 118, 1, 20, 4, 10, 39, 0, 35, 23, 8, 14, 187, 1, 30, 3, 0, 10, 0, 127, 53, 22, 2, 42, 0, 45, 0, 2, 645, 103, 0, 25]
cuda:3 [68, 178, 68, 0, 3, 48, 21, 0, 0, 4, 0, 0, 0, 153, 1, 240, 0, 0, 0, 14, 0, 6, 2, 1, 8, 7, 1, 41, 105, 0, 0, 3, 41, 135, 0, 11, 2, 9, 0, 0, 35, 22, 0, 8, 8, 0, 20, 1, 0, 0, 0, 129, 0, 50, 0, 56, 1, 38, 0, 0, 401, 89, 0, 20]
